,Stock,A,B,C,D,J,K,M,N,P,Q,W,X,Y,Z,
3905,TFM,0,0.014234875,0,0.676156584,0,0.024911032,0,0,0.014234875,0.256227758,0,0,0,0.014234875,1
3906,TFSL,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,1
3907,TFX,0,0.016666667,0,0.4,0.016666667,0.1,0,0.166666667,0.1,0.183333333,0,0,0,0.016666667,1
3908,TG,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,1
3909,TGA,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0.2,1
3910,TGB,0.014705402,0.019607202,0,0.736103395,0.019607202,0.019607202,0,0,0.08824875,0.077611843,0,0,0.008169668,0.016339335,1
3911,TGD,0,0.0625,0,0.0625,0,0,0,0,0,0.875,0,0,0,0,1
3912,TGE,0,0,0,0.166666667,0,0,0,0,0,0.5,0,0,0,0.333333333,1
3913,TGH,0,0,0,0.648648649,0,0,0,0.351351351,0,0,0,0,0,0,1
3914,TGI,0,0.166666667,0,0.45,0,0.016666667,0,0.1,0.066666667,0.15,0,0,0,0.05,1
3915,TGP,0,0.108695652,0,0.239130435,0,0,0,0.326086957,0.326086957,0,0,0,0,0,1
3916,TGT,0,0.021032982,0.003943684,0.241156288,0.011831053,0.040751403,0,0.349923098,0.074259573,0.109266343,0.007887368,0.018535316,0.024897793,0.096515098,1
3917,TGX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3918,THC,0,0.01321004,0,0.535799207,0,0.01321004,0,0.279260238,0.01321004,0.132100396,0,0,0,0.01321004,1
3919,THD,0,0,0,0.170091169,0.040821881,0.013607294,0,0,0.734657777,0.027214587,0,0,0.006803647,0.006803647,1
3920,THFF,0,0,0,0.2,0,0.2,0,0,0.2,0.4,0,0,0,0,1
3921,THG,0,0.047619048,0,0.333333333,0,0.047619048,0,0.380952381,0,0,0,0.142857143,0,0.047619048,1
3922,THGA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3923,THI,0,0,0,0.521857923,0,0,0,0.204918033,0,0,0,0,0.068306011,0.204918033,1
3924,THLD,0,0.021938845,0.027423557,0.63600713,0.024681201,0.18573975,0,0,0.010969423,0.090497738,0.002742356,0,0,0,1
3925,THM,0,0,0,0.375,0.0078125,0,0,0,0.21875,0.234375,0,0,0,0.1640625,1
3926,THO,0,0,0,0.404255319,0,0.170212766,0,0,0.170212766,0.085106383,0,0.170212766,0,0,1
3927,THOR,0,0.07815553,0,0.457991403,0.039077765,0,0,0,0,0.424775303,0,0,0,0,1
3928,THR,0,0.003565189,0,0.893044315,0,0.003565189,0,0.085564548,0.003565189,0.003565189,0,0.007130379,0,0,1
3929,THRM,0,0,0,0.818346957,0,0,0,0,0,0.181653043,0,0,0,0,1
3930,THRX,0,0.032400907,0.010800302,0.552003456,0,0.015984448,0,0,0.054001512,0.226806351,0,0,0,0.108003024,1
3931,THS,0,0.285714286,0,0.571428571,0.142857143,0,0,0,0,0,0,0,0,0,1
3932,TI,0,0.006553665,0,0.739500412,0,0,0,0.15440571,0.061796596,0.01715619,0,0.01715619,0.003431238,0,1
3933,TIBX,0,0.01937574,0,0.303719394,0.062301414,0.090337051,0,0,0.028035636,0.232384275,0,0.003115071,0.009345212,0.251386206,1
3934,TICC,0,0,0,0.241434813,0,0,0,0,0.022993792,0.735571396,0,0,0,0,1
3935,TIF,0,0.106269926,0,0.29603765,0.007590709,0.099779869,0,0.140769698,0.153711857,0.064445119,0,0.009943829,0.011386063,0.11006528,1
3936,TILE,0,0.142857143,0,0.214285714,0,0.071428571,0,0,0.035714286,0.321428571,0.035714286,0,0.071428571,0.107142857,1
3937,TIP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3938,TISI,0,0,0,0.537037037,0,0,0,0.462962963,0,0,0,0,0,0,1
3939,TITN,0,0.049200492,0,0.655596556,0,0.049200492,0,0,0.024600246,0.172201722,0,0,0.049200492,0,1
3940,TIVO,0,0,0,0.342857143,0.028571429,0.057142857,0,0,0.128571429,0.371428571,0,0,0,0.071428571,1
3941,TJX,0,0.016172943,0,0.370764711,0.016172943,0.067387261,0,0.163858864,0.096741152,0.187120947,0.005390981,0,0,0.076390199,1
3942,TK,0,0,0,0.216071612,0,0.030867373,0,0.639880646,0.010289124,0.020578249,0,0,0.010289124,0.072023871,1
3943,TKC,0,0.053648069,0,0.080472103,0,0,0,0.436695279,0.268240343,0,0,0,0,0.160944206,1
3944,TKF,0,0,0,0.617088608,0,0,0,0.351265823,0,0.03164557,0,0,0,0,1
3945,TKMR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3946,TKR,0,0.021128248,0,0.672512149,0.031692373,0,0,0.147897739,0.042256497,0.07394887,0,0,0,0.010564124,1
3947,TLAB,0,0.006778742,0,0.754135033,0.096732646,0.005084056,0,0,0,0.091513015,0,0,0,0.045756508,1
3948,TLH,0,0,0,0.117647059,0,0,0,0,0.882352941,0,0,0,0,0,1
3949,TLK,0,0.04853191,0,0.194127639,0,0,0,0.024265955,0.485319097,0.10215967,0,0,0.024265955,0.121329774,1
3950,TLLP,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,1
3951,TLM,0,0.007836786,0,0.135445783,0.065306549,0.018285834,0,0.360622763,0.123142029,0.060082025,0.067918811,0.002612262,0.049632977,0.109114182,1
3952,TLO,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667,1
3953,TLP,0,0.333333333,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1
3954,TLR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3955,TLT,0,0.029928237,0,0.64996324,0.004729963,0.024209342,0,0,0.13748772,0.098424864,0,0,0.020435781,0.034820853,1
3956,TLYS,0,0.222222222,0,0.222222222,0,0,0,0.333333333,0.222222222,0,0,0,0,0,1
3957,TM,0,0,0,0.214067278,0,0,0,0.582059123,0.203873598,0,0,0,0,0,1
3958,TMF,0,0.052631579,0,0.684210526,0.105263158,0.052631579,0,0,0.052631579,0.052631579,0,0,0,0,1
3959,TMH,0,0.066666667,0,0.466666667,0,0.2,0,0.066666667,0.066666667,0.066666667,0,0.066666667,0,0,1
3960,TMHC,0,0,0,0.693048128,0,0.010695187,0,0.285561497,0,0,0,0,0,0.010695187,1
3961,TMK,0,0.075949367,0,0.64556962,0.012658228,0.012658228,0,0.037974684,0.101265823,0.037974684,0.025316456,0.012658228,0.025316456,0.012658228,1
3962,TMNG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3963,TMO,0,0.059339142,0,0.632795899,0.015937102,0.006640459,0,0.058436039,0.082341691,0.089672758,0.005312367,0.002656184,0.010624734,0.036243625,1
3964,TMV,0,0,0.01532802,0.638871858,0,0.076640098,0,0,0.238503985,0,0,0,0,0.030656039,1
3965,TNA,0,0.001827409,0.001044234,0.568606157,0.025382712,0.102024247,0.007831753,0,0.07447475,0.108151289,0.000261058,0.002088467,0.016002882,0.092305042,1
3966,TNAV,0,0,0,0,0,0.3,0,0,0,0.7,0,0,0,0,1
3967,TNC,0,0.055218112,0,0.71783545,0,0,0,0.226946438,0,0,0,0,0,0,1
3968,TNGO,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1
3969,TNH,0,0,0.09789644,0.667475728,0,0,0,0,0.234627832,0,0,0,0,0,1
3970,TNK,0,0.034470872,0,0.689762151,0,0.034470872,0,0.172354361,0,0,0.034470872,0,0.034470872,0,1
3971,TNP,0,0,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,1
3972,TOF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3973,TOL,0,0.023700265,0.002068447,0.492744405,0.014685974,0.050068828,0,0.071216629,0.157705637,0.10256808,0.00527454,0.000103422,0.013031216,0.066832556,1
3974,TOO,0,0,0,0.630994447,0,0,0,0.268046441,0.100959112,0,0,0,0,0,1
3975,TOT,0,0.033498593,0.006699719,0.432600831,0,0.082071553,0,0.078721694,0.286345973,0.063312341,0,0,0.016749297,0,1
3976,TOWN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3977,TOWR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3978,TPC,0,0.043682429,0,0.776127553,0,0.043682429,0,0.087364857,0.038222125,0.010920607,0,0,0,0,1
3979,TPH,0,0.035714286,0,0.821428571,0.107142857,0,0,0,0.035714286,0,0,0,0,0,1
3980,TPI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3981,TPL,0,0,0,0.909090909,0,0.090909091,0,0,0,0,0,0,0,0,1
3982,TPLM,0,0,0,0.860041987,0,0.023326335,0,0,0.046652671,0.023326335,0,0,0,0.046652671,1
3983,TPX,0,0.007181844,0,0.602125826,0,0.093363976,0,0.120654984,0.10054582,0.043091066,0,0,0,0.033036484,1
3984,TQNT,0,0.006846501,0,0.419142818,0.020539504,0.099274271,0,0,0.075311516,0.218095303,0.003423251,0,0.047822813,0.109544023,1
3985,TR,0,0,0,0.135951662,0,0,0,0.302114804,0.561933535,0,0,0,0,0,1
3986,TRAK,0,0,0,0.25,0,0,0,0,0.375,0.375,0,0,0,0,1
3987,TREE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3988,TREX,0,0,0,0.773584906,0,0,0,0.169811321,0.056603774,0,0,0,0,0,1
3989,TRGP,0,0.094339623,0,0.377358491,0,0,0,0,0.094339623,0.188679245,0,0,0,0.245283019,1
3990,TRGT,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0,1
3991,TRI,0,0.129958555,0.004229045,0.212763258,0.050748541,0.042290451,0,0.149243001,0.143787533,0.126871352,0.00845809,0.004229045,0.030153091,0.097268037,1
3992,TRIP,0,0,0,0.749566223,0,0.049574486,0,0,0.041312071,0.126497563,0,0,0.008262414,0.024787243,1
3993,TRIT,0,0,0,0.68852459,0,0.196721311,0,0,0,0.114754098,0,0,0,0,1
3994,TRK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3995,TRLA,0,0.069670228,0,0.27868091,0.046446818,0,0,0.069670228,0.41941477,0.023223409,0.046446818,0.023223409,0,0.023223409,1
3996,TRMB,0,0,0.004025603,0.316009822,0.11686325,0.072460851,0,0,0.008051206,0.377923594,0,0,0.02817922,0.076486454,1
3997,TRN,0,0.016647245,0,0.312135842,0,0.354919261,0,0.233061428,0.03329449,0.049941735,0,0,0,0,1
3998,TRND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3999,TRNO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4000,TROW,0,0.015264845,0,0.656388338,0.015264845,0.03052969,0,0,0.03052969,0.160433522,0.03052969,0,0.015264845,0.045794535,1
4001,TROX,0,0.07810466,0,0.608565478,0.026295236,0.013017443,0,0.083311638,0.086565998,0.013017443,0,0,0.07810466,0.013017443,1
4002,TRP,0,0.020302507,0,0.553344838,0.020302507,0,0,0.060907522,0.182722566,0.11166379,0.010151254,0,0.010151254,0.030453761,1
4003,TRQ,0,0.030530467,0,0.509095535,0.0457957,0.043251495,0,0.111945045,0.140363821,0.045235975,0,0,0.017809439,0.055972523,1
4004,TRR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4005,TRS,0,0,0,0,0,0,0,0,0,0.814814815,0,0,0,0.185185185,1
4006,TRST,0,0.166666667,0,0.458333333,0,0.041666667,0,0,0.125,0.166666667,0,0,0,0.041666667,1
4007,TRV,0,0.050264764,0.000537591,0.567266081,0.029207322,0.048383195,0,0.084955514,0.075069215,0.070005107,0.006988684,0,0.011827003,0.055495525,1
4008,TRW,0,0.022792023,0,0.635327635,0.034188034,0.011396011,0,0.250712251,0.011396011,0,0,0,0,0.034188034,1
4009,TRX,0.018385733,0,0,0.386100386,0,0.165471594,0,0,0,0.393270822,0.018385733,0,0,0.018385733,1
4010,TS,0,0.039496699,0.005642386,0.165886137,0.016927157,0.09027817,0,0.056423856,0.512497884,0.028211928,0,0,0.022569542,0.062066242,1
4011,TSCO,0,0.050530571,0,0.347145023,0.016843524,0.255179384,0,0,0.101061142,0.161866262,0,0,0.016843524,0.050530571,1
4012,TSEM,0,0,0,0.591836735,0.102040816,0,0,0,0,0.306122449,0,0,0,0,1
4013,TSI,0,0,0,0.010869565,0.010869565,0,0,0.880434783,0.078804348,0,0,0,0.013586957,0.005434783,1
4014,TSL,0,0,0,0.408985384,0,0.114933133,0,0.2386947,0.106431678,0.099728607,0.009809371,0,0.005068175,0.016348952,1
4015,TSLA,0,0.011461817,0.000739243,0.690324805,0.026285767,0.032789682,0,0,0.056310397,0.146306096,0,0.003909457,0.004442565,0.027430172,1
4016,TSM,0,0.020906764,0.000804106,0.375986705,0.044448316,0.046257555,0,0.08729378,0.082163582,0.184325288,0.001072142,0.033772465,0.007773028,0.115196269,1
4017,TSN,0,0.019232927,0,0.236885548,0.02884939,0.014424695,0,0.539323322,0.037872838,0.059301524,0.009616463,0.012821951,0.009616463,0.032054878,1
4018,TSO,0,0.030452618,0.009813928,0.711411635,0.013248803,0.024304193,0,0.08247625,0.040168407,0.056906061,0.001962786,0.001472089,0.004416268,0.023366962,1
4019,TSRA,0,0.119850187,0,0.149812734,0.04494382,0.224719101,0,0,0.119850187,0.303370787,0,0,0.014981273,0.02247191,1
4020,TSRO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4021,TSS,0,0,0,0.650408879,0,0,0,0.086740654,0.175233645,0.087616822,0,0,0,0,1
4022,TSU,0,0.043276662,0,0.213292117,0.034003091,0.078639876,0,0.108191654,0.160741886,0.151653787,0,0.024729521,0,0.185471406,1
4023,TTC,0,0,0,0.181818182,0,0,0,0.636363636,0.090909091,0.090909091,0,0,0,0,1
4024,TTEC,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,1
4025,TTEK,0,0,0,0.407407407,0,0.037037037,0,0,0.296296296,0.148148148,0,0,0.037037037,0.074074074,1
4026,TTF,0,0,0,0.470428074,0,0,0,0.181515656,0.257298442,0.030252609,0.030252609,0,0,0.030252609,1
4027,TTI,0,0.476923077,0,0.030769231,0.046153846,0.015384615,0,0.061538462,0.030769231,0.338461538,0,0,0,0,1
4028,TTM,0,0.029852603,0,0.331687294,0.009950868,0.042291187,0,0.253448598,0.133030661,0.13505815,0,0,0,0.064680639,1
4029,TTMI,0,0,0,0.6875,0,0,0,0,0,0.3125,0,0,0,0,1
4030,TTP,0,0,0,0.818181818,0,0,0,0.181818182,0,0,0,0,0,0,1
4031,TTS,0,0,0,0.886749717,0,0,0,0,0,0.037750094,0,0,0.037750094,0.037750094,1
4032,TTT,0,0,0,0.631578947,0,0,0,0,0.368421053,0,0,0,0,0,1
4033,TTWO,0,0.056433409,0,0.268058691,0.056433409,0.380925508,0,0,0.014108352,0.195823928,0,0,0.014108352,0.014108352,1
4034,TU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4035,TUC,0,0,0,0.956521739,0,0,0,0,0.043478261,0,0,0,0,0,1
4036,TUMI,0,0,0,0.461254613,0,0.046125461,0,0.215867159,0,0.138376384,0,0,0.092250923,0.046125461,1
4037,TUP,0,0.0625,0,0.625,0,0,0,0.104166667,0.0625,0.041666667,0,0.083333333,0,0.020833333,1
4038,TUR,0,0,0,0.040268456,0,0.020134228,0,0,0.845637584,0.073825503,0,0,0.006711409,0.013422819,1
4039,TV,0,0,0,0.153374233,0.019171779,0,0,0.348159509,0.172546012,0.287576687,0,0,0.019171779,0,1
4040,TVIX,0,0.028933718,0.000805191,0.678120234,0.00515322,0.089153922,0,0,0.177990599,0.009489976,0,0,0,0.01035314,1
4041,TVIZ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4042,TW,0,0.023331778,0,0.939337378,0,0,0,0.004666356,0.009332711,0.013999067,0,0,0,0.009332711,1
4043,TWC,0,0.116930273,0.006154225,0.289248569,0.018462675,0.086651486,0,0.180995754,0.123084498,0.123084498,0.006154225,0,0,0.049233799,1
4044,TWER,0,0,0,0.6,0,0,0,0,0.1,0,0,0,0.1,0.2,1
4045,TWGP,0,0,0,0.5,0,0.1,0,0,0,0.2,0,0,0,0.2,1
4046,TWI,0,0,0,0.846153846,0,0,0,0.115384615,0,0.038461538,0,0,0,0,1
4047,TWIN,0,0.133333333,0,0.266666667,0,0,0,0,0.6,0,0,0,0,0,1
4048,TWM,0,0.027746178,0.008323853,0.795177714,0.00451569,0.020115979,0,0,0.048368525,0.032601759,0,0.001387309,0.022890597,0.038872395,1
4049,TWO,0,0.020780454,0,0.443900194,0.04044767,0.050466818,0,0.1861335,0.071247273,0.068278636,0,0,0.013358864,0.105386591,1
4050,TWTC,0,0.005666686,0,0.170000567,0.039666799,0.062220207,0,0,0.107667026,0.451861506,0.011333371,0,0,0.151583839,1
4051,TWX,0,0.012675507,0,0.562812012,0.021450858,0.049726989,0,0.090551872,0.082829563,0.056523011,0.002925117,0.004875195,0.015600624,0.100029251,1
4052,TX,0,0.156201187,0,0.375195251,0,0.062480475,0,0.281162137,0.062480475,0.031240237,0,0,0,0.031240237,1
4053,TXI,0,0.051599587,0,0.535603715,0,0,0,0.257997936,0.051599587,0.051599587,0,0,0,0.051599587,1
4054,TXMD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4055,TXN,0.000786043,0.008827263,0.000589532,0.582338006,0.039875962,0.035707969,0,0,0.075163399,0.130225712,0.002161618,0,0.01927574,0.105048754,1
4056,TXRH,0,0,0,0.743458184,0,0,0,0,0,0.051308363,0,0,0.051308363,0.15392509,1
4057,TXT,0,0.014818108,0,0.348595984,0.011113581,0.044454323,0,0.269282063,0.077795066,0.159850337,0.003704527,0,0.014818108,0.055567904,1
4058,TY,0,0,0,0.894736842,0,0,0,0.105263158,0,0,0,0,0,0,1
4059,TYC,0,0.01021868,0,0.162477008,0,0.132842837,0,0.277130595,0.171776007,0.102493358,0.01021868,0,0,0.132842837,1
4060,TYG,0,0,0,0.47826087,0,0,0,0.130434783,0.391304348,0,0,0,0,0,1
4061,TYL,0,0.121212121,0,0.666666667,0.03030303,0.121212121,0,0.060606061,0,0,0,0,0,0,1
4062,TYPE,0,0,0,0.5,0,0,0,0,0.25,0.25,0,0,0,0,1
4063,TYY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4064,TZA,0,0.003889537,0.002333722,0.596839751,0.009140412,0.082607935,0,0,0.102112019,0.132676002,0,0.006417736,0.017113963,0.046868923,1
4065,TZOO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4066,UA,0,0.02113182,0,0.537931617,0.008452728,0.164828198,0,0.077469253,0.054942733,0.088753645,0.004226364,0,0.012679092,0.029584548,1
4067,UAL,0,0.034435262,0.001324433,0.607689659,0,0.054301759,0,0.063572791,0.14331691,0.064897224,0.001324433,0,0.001324433,0.027813096,1
4068,UAM,0,0,0,0.333333333,0,0,0,0,0.333333333,0.333333333,0,0,0,0,1
4069,UAN,0,0.019766752,0,0.84997035,0,0.041312512,0,0.029650128,0.039533505,0,0,0,0.009883376,0.009883376,1
4070,UBA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4071,UBNT,0,0,0,0.846153846,0,0,0,0,0,0.153846154,0,0,0,0,1
4072,UBS,0,0.144430403,0,0.168682674,0.020059778,0.004011956,0,0.349641933,0.054161401,0.102304869,0,0.032095645,0.006017933,0.118593408,1
4073,UBSI,0,0.348675035,0,0.511854951,0.139470014,0,0,0,0,0,0,0,0,0,1
4074,UBT,0,0,0,0.556999409,0.088600118,0.029533373,0,0,0.3248671,0,0,0,0,0,1
4075,UCBI,0,0.333333333,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,1
4076,UCC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4077,UCFC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4078,UCO,0,0,0,0.42166888,0.041179726,0.132802125,0,0,0.135192563,0.035646304,0,0,0.004426737,0.229083665,1
4079,UCTT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4080,UDN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4081,UDOW,0,0.028974309,0,0.585860537,0,0.038632413,0,0,0.153370678,0.077264825,0,0,0.057948619,0.057948619,1
4082,UDR,0,0.055014146,0,0.440899088,0.023577491,0.007859164,0,0.197579378,0.06287331,0.094309965,0.039295819,0,0.039295819,0.039295819,1
4083,UEC,0.161490683,0,0,0.540372671,0.037267081,0,0,0,0.136645963,0.074534161,0,0,0,0.049689441,1
4084,UEPS,0,0,0,0,0,0.571428571,0,0,0,0.285714286,0,0,0,0.142857143,1
4085,UFI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4086,UFPI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4087,UFS,0,0.333333333,0,0,0,0,0,0.416666667,0.166666667,0.083333333,0,0,0,0,1
4088,UGA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4089,UGAZ,0,0,0,0.208,0,0.056,0,0,0.128,0.608,0,0,0,0,1
4090,UGI,0,0.210084034,0,0.268907563,0.092436975,0.084033613,0,0.134453782,0.025210084,0.033613445,0.016806723,0,0,0.134453782,1
4091,UGL,0,0,0,0.789773374,0,0.035607182,0,0,0.060737198,0.106290096,0,0,0.00759215,0,1
4092,UGLD,0,0.062189055,0,0.564676617,0,0,0,0,0.248756219,0.124378109,0,0,0,0,1
4093,UGP,0,0.066480521,0,0,0.013296104,0.132961042,0,0.585028587,0.026592208,0.095864912,0.026592208,0,0,0.053184417,1
4094,UHAL,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,1
4095,UHS,0,0.146057037,0,0.445291152,0.015394681,0.050032714,0,0.111611438,0.049070546,0.109417696,0.023092022,0.007697341,0.019243351,0.023092022,1
4096,UHT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4097,UIHC,0,0.060606061,0,0.484848485,0,0.272727273,0,0,0,0,0,0,0,0.181818182,1
4098,UIL,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0.25,1
4099,UIS,0,0.07131396,0,0.821715101,0,0.01782849,0,0.08914245,0,0,0,0,0,0,1
4100,UL,0,0.026540159,0,0.235742959,0.013270079,0.039810238,0,0.164449458,0.218292804,0.245496467,0.00663504,0.009952559,0,0.039810238,1
4101,ULTA,0,0.037272415,0,0.708691171,0.017176228,0.017176228,0,0,0.037787702,0.109756098,0,0,0,0.072140158,1
4102,ULTI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4103,UMBF,0,0.021753317,0,0.456819665,0.021753317,0,0,0,0.217533174,0.216880574,0,0,0,0.065259952,1
4104,UMC,0,0.057823129,0,0.119047619,0.054421769,0.003401361,0,0.306122449,0.040816327,0.010204082,0,0.214285714,0.19047619,0.003401361,1
4105,UMDD,0,0,0,0.684260132,0,0,0,0,0.094250707,0.221489161,0,0,0,0,1
4106,UMPQ,0,0,0,0.376484561,0,0,0,0,0.029691211,0.593824228,0,0,0,0,1
4107,UN,0,0.053521789,0,0.206987983,0.006179703,0.023521362,0,0.004276611,0.418979601,0.138989864,0.006414917,0.010691528,0.004276611,0.126160031,1
4108,UNF,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,1
4109,UNFI,0,0.166666667,0,0.083333333,0.083333333,0,0,0,0.25,0.416666667,0,0,0,0,1
4110,UNG,0,0.003532196,0,0.883874241,0.020550958,0.011646613,0,0,0.021491807,0.015477441,0,0,0.004816631,0.038610113,1
4111,UNH,0,0.00742407,0,0.601023037,0.003712035,0.016332955,0,0.220576553,0.051159269,0.054403587,0.000742407,0,0.000742407,0.04388368,1
4112,UNIS,0,0,0,0.464285714,0,0.035714286,0,0,0,0.142857143,0,0,0,0.357142857,1
4113,UNL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4114,UNM,0,0.040597896,0,0.53146337,0.044288614,0.003690718,0,0.140062742,0.095958664,0.099649382,0.007381436,0.011072154,0.003690718,0.022144307,1
4115,UNP,0,0.06324415,0,0.353204829,0.002749746,0.071053428,0,0.180850771,0.113427008,0.067368768,0.005499491,0,0.005499491,0.137102318,1
4116,UNS,0,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,1
4117,UNT,0,0,0,0,0,0.090909091,0,0.545454545,0.181818182,0,0,0.181818182,0,0,1
4118,UNTD,0,0,0,0.168114318,0,0.168114318,0,0,0,0.663771365,0,0,0,0,1
4119,UNTK,0,0,0,0.677083333,0,0.3125,0,0,0,0.010416667,0,0,0,0,1
4120,UNXL,0,0.003456142,0,0.810430635,0,0.048385982,0,0,0.03100159,0.079076519,0,0,0.003456142,0.024192991,1
4121,UPIP,0,0.111856823,0,0.552572707,0,0,0,0,0,0.111856823,0,0,0,0.223713647,1
4122,UPL,0,0.017791695,0,0.444703412,0.016012525,0.023129203,0,0.153115326,0.051684874,0.133437711,0.003558339,0.001779169,0.007116678,0.147671067,1
4123,UPRO,0,0.004239743,0.001413248,0.631311918,0.014132478,0.024223067,0,0,0.203182634,0.066380248,0,0.015545726,0.007066239,0.032504699,1
4124,UPS,0,0.032880541,0,0.381044368,0.041100676,0.09543577,0,0.171615873,0.141550729,0.081132735,0.006165101,0,0.022358768,0.026715439,1
4125,UPW,0,0,0,0.882352941,0,0,0,0,0,0.117647059,0,0,0,0,1
4126,URA,0,0,0,0.826086957,0,0,0,0,0.173913043,0,0,0,0,0,1
4127,URBN,0,0.14527845,0.006053269,0.328087167,0.030266344,0.072639225,0,0,0.04842615,0.205811138,0.006053269,0,0.012106538,0.14527845,1
4128,URE,0,0,0,0.157894737,0.052631579,0,0,0,0.736842105,0,0,0,0,0.052631579,1
4129,URI,0,0.120996521,0.002230351,0.31068784,0.008921402,0.194665001,0,0.071393523,0.042376662,0.155053974,0.008921402,0.004460701,0.002230351,0.078062271,1
4130,URRE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4131,URS,0,0,0,0.664536741,0.015974441,0,0,0.127795527,0.063897764,0.063897764,0.047923323,0,0,0.015974441,1
4132,URTY,0,0,0,0.391013792,0.014218683,0.071093417,0,0,0.142186833,0.1706242,0,0.014218683,0.099530783,0.097113607,1
4133,URZ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4134,USA,0,0.091170489,0.007013115,0.042078687,0.172452486,0.007013115,0,0.638193422,0.007013115,0,0.007013115,0.007013115,0,0.021039344,1
4135,USAT,0,0,0,0.909090909,0,0,0,0,0,0.090909091,0,0,0,0,1
4136,USB,0,0.028032144,0,0.394278773,0.050724831,0.02002296,0,0.195691059,0.074178391,0.112929492,0.009344048,0.00667432,0.00667432,0.101449662,1
4137,USCR,0,0,0.034141345,0.568111984,0.034141345,0,0,0,0.034141345,0.295322636,0.034141345,0,0,0,1
4138,USG,0,0.023889154,0,0.529053762,0.010238209,0.069392305,0,0.172900598,0.091006302,0.059154096,0.002275158,0.001137579,0.014788524,0.026164312,1
4139,USL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4140,USLV,0,0.004808756,0,0.625551805,0.004808756,0.020196774,0,0,0.198947844,0.120680535,0,0,0.004808756,0.020196774,1
4141,USM,0,0.134093195,0,0.378478042,0.118672477,0,0,0.201139792,0.067046597,0.067046597,0,0,0,0.033523299,1
4142,USMV,0,0.003089662,0,0.864703701,0,0.003089662,0,0,0.129116975,0,0,0,0,0,1
4143,USNA,0,0,0,0.151446459,0.010794473,0.010794473,0,0.536053541,0.247733161,0.043177893,0,0,0,0,1
4144,USO,0,0.00388013,0,0.612931179,0.064694698,0.020564688,0,0,0.092411759,0.060659363,0,0.001293377,0,0.143564805,1
4145,USPH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4146,USTR,0,0.048780488,0,0.536585366,0,0.317073171,0,0,0,0.097560976,0,0,0,0,1
4147,USU,0,0,0,0.8,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,1
